timestamp,out.electricity.total.energy_consumption,temp_from_17,month,day,day_of_week,day_of_year,hour,Weekday,Weekend,last_week_load,previous_category_day_load
2018-01-19 13:00:00,2.186,8.1,1,19,5,19,13,0.0,1.0,2.59,3.328
2018-01-19 14:00:00,1.298,8.7,1,19,5,19,14,0.0,1.0,2.095,2.131
2018-01-19 15:00:00,1.093,8.7,1,19,5,19,15,0.0,1.0,1.99,1.377
2018-01-19 16:00:00,0.795,8.7,1,19,5,19,16,0.0,1.0,1.127,0.864
2018-01-19 17:00:00,0.748,7.6,1,19,5,19,17,0.0,1.0,0.6880000000000001,0.794
2018-01-19 18:00:00,0.6629999999999999,5.9,1,19,5,19,18,0.0,1.0,0.588,0.863
2018-01-19 19:00:00,0.582,5.300000000000001,1,19,5,19,19,0.0,1.0,0.456,0.822
2018-01-19 20:00:00,1.037,5.300000000000001,1,19,5,19,20,0.0,1.0,0.985,2.075
2018-01-19 21:00:00,0.749,5.300000000000001,1,19,5,19,21,0.0,1.0,0.804,1.259
2018-01-19 22:00:00,0.854,5.9,1,19,5,19,22,0.0,1.0,0.621,1.125
2018-01-19 23:00:00,1.371,6.4,1,19,5,19,23,0.0,1.0,0.721,0.8069999999999999
2018-01-20 00:00:00,1.85,5.9,1,20,6,20,0,0.0,1.0,0.987,3.614
2018-01-20 01:00:00,2.336,6.4,1,20,6,20,1,0.0,1.0,1.374,1.324
2018-01-20 02:00:00,2.69,7.6,1,20,6,20,2,0.0,1.0,1.868,1.528
2018-01-20 03:00:00,3.063,8.1,1,20,6,20,3,0.0,1.0,2.309,1.748
2018-01-20 04:00:00,3.381,9.2,1,20,6,20,4,0.0,1.0,2.753,1.927
2018-01-20 05:00:00,6.266,9.2,1,20,6,20,5,0.0,1.0,5.644,4.477
2018-01-20 06:00:00,5.87,9.8,1,20,6,20,6,0.0,1.0,5.4559999999999995,4.154
2018-01-20 07:00:00,5.807,10.3,1,20,6,20,7,0.0,1.0,5.36,3.969
2018-01-20 08:00:00,5.952,9.8,1,20,6,20,8,0.0,1.0,5.398,4.114
2018-01-20 09:00:00,6.309,10.9,1,20,6,20,9,0.0,1.0,5.593,4.427
2018-01-20 10:00:00,7.122,11.4,1,20,6,20,10,0.0,1.0,6.36,5.092
2018-01-20 11:00:00,5.707,12.0,1,20,6,20,11,0.0,1.0,5.524,4.413
2018-01-20 12:00:00,3.983,12.6,1,20,6,20,12,0.0,1.0,4.567,3.283
2018-01-20 13:00:00,2.787,13.7,1,20,6,20,13,0.0,1.0,3.328,2.186
2018-01-20 14:00:00,1.845,13.7,1,20,6,20,14,0.0,1.0,2.131,1.298
2018-01-20 15:00:00,1.569,14.2,1,20,6,20,15,0.0,1.0,1.377,1.093
2018-01-20 16:00:00,0.936,12.6,1,20,6,20,16,0.0,1.0,0.864,0.795
2018-01-20 17:00:00,0.873,9.8,1,20,6,20,17,0.0,1.0,0.794,0.748
2018-01-20 18:00:00,0.8,8.7,1,20,6,20,18,0.0,1.0,0.863,0.6629999999999999
2018-01-20 19:00:00,0.688,7.6,1,20,6,20,19,0.0,1.0,0.822,0.582
2018-01-20 20:00:00,1.432,7.0,1,20,6,20,20,0.0,1.0,2.075,1.037
2018-01-20 21:00:00,1.014,6.4,1,20,6,20,21,0.0,1.0,1.259,0.749
2018-01-20 22:00:00,0.599,5.300000000000001,1,20,6,20,22,0.0,1.0,1.125,0.854
2018-01-20 23:00:00,0.839,4.800000000000001,1,20,6,20,23,0.0,1.0,0.8069999999999999,1.371
2018-01-21 00:00:00,1.382,4.800000000000001,1,21,0,21,0,1.0,0.0,0.585,0.629
2018-01-21 01:00:00,2.115,6.4,1,21,0,21,1,1.0,0.0,0.881,0.53
2018-01-21 02:00:00,2.8,7.0,1,21,0,21,2,1.0,0.0,1.415,0.473
2018-01-21 03:00:00,3.343,8.1,1,21,0,21,3,1.0,0.0,1.959,0.59
2018-01-21 04:00:00,3.777,8.7,1,21,0,21,4,1.0,0.0,2.435,1.319
2018-01-21 05:00:00,6.897,9.8,1,21,0,21,5,1.0,0.0,5.291,3.927
2018-01-21 06:00:00,6.6979999999999995,9.8,1,21,0,21,6,1.0,0.0,5.074,3.72
2018-01-21 07:00:00,6.693,10.3,1,21,0,21,7,1.0,0.0,4.973,3.518
2018-01-21 08:00:00,6.786,12.0,1,21,0,21,8,1.0,0.0,4.996,3.52
2018-01-21 09:00:00,6.934,12.6,1,21,0,21,9,1.0,0.0,5.083,3.6
2018-01-21 10:00:00,7.652,12.6,1,21,0,21,10,1.0,0.0,5.788,4.1579999999999995
2018-01-21 11:00:00,6.401,12.6,1,21,0,21,11,1.0,0.0,5.413,3.925
2018-01-21 12:00:00,5.084,13.1,1,21,0,21,12,1.0,0.0,5.275,3.739
2018-01-21 13:00:00,3.5439999999999996,14.2,1,21,0,21,13,1.0,0.0,4.987,3.125
2018-01-21 14:00:00,2.261,14.2,1,21,0,21,14,1.0,0.0,7.630000000000001,2.278
2018-01-21 15:00:00,1.785,14.2,1,21,0,21,15,1.0,0.0,8.635,1.695
2018-01-21 16:00:00,0.912,14.2,1,21,0,21,16,1.0,0.0,3.298,0.919
2018-01-21 17:00:00,0.772,10.3,1,21,0,21,17,1.0,0.0,1.152,0.676
2018-01-21 18:00:00,0.792,8.1,1,21,0,21,18,1.0,0.0,0.806,0.673
2018-01-21 19:00:00,0.6299999999999999,5.300000000000001,1,21,0,21,19,1.0,0.0,0.696,0.882
2018-01-21 20:00:00,1.418,4.199999999999999,1,21,0,21,20,1.0,0.0,1.023,0.825
2018-01-21 21:00:00,1.252,4.199999999999999,1,21,0,21,21,1.0,0.0,0.86,0.782
2018-01-21 22:00:00,0.855,3.6999999999999993,1,21,0,21,22,1.0,0.0,0.722,0.892
2018-01-21 23:00:00,0.667,3.0999999999999996,1,21,0,21,23,1.0,0.0,0.825,5.399
2018-01-22 00:00:00,0.845,3.6999999999999993,1,22,1,22,0,1.0,0.0,1.0779999999999998,1.382
2018-01-22 01:00:00,1.1760000000000002,4.199999999999999,1,22,1,22,1,1.0,0.0,1.435,2.115
2018-01-22 02:00:00,1.583,4.800000000000001,1,22,1,22,2,1.0,0.0,1.755,2.8
2018-01-22 03:00:00,1.874,5.9,1,22,1,22,3,1.0,0.0,2.0700000000000003,3.343
2018-01-22 04:00:00,2.136,5.300000000000001,1,22,1,22,4,1.0,0.0,2.285,3.777
2018-01-22 05:00:00,4.7620000000000005,5.9,1,22,1,22,5,1.0,0.0,5.061,6.897
2018-01-22 06:00:00,4.386,5.300000000000001,1,22,1,22,6,1.0,0.0,4.829,6.6979999999999995
2018-01-22 07:00:00,4.145,5.9,1,22,1,22,7,1.0,0.0,4.681,6.693
2018-01-22 08:00:00,4.0969999999999995,6.4,1,22,1,22,8,1.0,0.0,4.696,6.786
2018-01-22 09:00:00,4.227,6.4,1,22,1,22,9,1.0,0.0,4.7330000000000005,6.934
2018-01-22 10:00:00,4.556,6.4,1,22,1,22,10,1.0,0.0,5.34,7.652
2018-01-22 11:00:00,6.189,6.4,1,22,1,22,11,1.0,0.0,5.027,6.401
2018-01-22 12:00:00,9.456,6.4,1,22,1,22,12,1.0,0.0,4.65,5.084
2018-01-22 13:00:00,3.778,6.4,1,22,1,22,13,1.0,0.0,3.805,3.5439999999999996
2018-01-22 14:00:00,3.062,6.4,1,22,1,22,14,1.0,0.0,2.643,2.261
2018-01-22 15:00:00,2.871,6.4,1,22,1,22,15,1.0,0.0,1.898,1.785
2018-01-22 16:00:00,1.805,7.0,1,22,1,22,16,1.0,0.0,0.823,0.912
2018-01-22 17:00:00,1.093,6.4,1,22,1,22,17,1.0,0.0,0.7000000000000001,0.772
2018-01-22 18:00:00,0.7,5.300000000000001,1,22,1,22,18,1.0,0.0,0.588,0.792
2018-01-22 19:00:00,0.601,5.300000000000001,1,22,1,22,19,1.0,0.0,0.456,0.6299999999999999
2018-01-22 20:00:00,1.104,3.6999999999999993,1,22,1,22,20,1.0,0.0,1.326,1.418
2018-01-22 21:00:00,0.995,3.0999999999999996,1,22,1,22,21,1.0,0.0,0.915,1.252
2018-01-22 22:00:00,0.8240000000000001,3.0999999999999996,1,22,1,22,22,1.0,0.0,0.722,0.855
2018-01-22 23:00:00,0.571,3.0999999999999996,1,22,1,22,23,1.0,0.0,0.815,0.667
2018-01-23 00:00:00,1.094,3.0999999999999996,1,23,2,23,0,1.0,0.0,0.577,0.845
2018-01-23 01:00:00,1.636,4.199999999999999,1,23,2,23,1,1.0,0.0,0.704,1.1760000000000002
2018-01-23 02:00:00,2.138,5.300000000000001,1,23,2,23,2,1.0,0.0,1.0,1.583
2018-01-23 03:00:00,2.624,6.4,1,23,2,23,3,1.0,0.0,1.28,1.874
2018-01-23 04:00:00,3.028,7.0,1,23,2,23,4,1.0,0.0,1.502,2.136
2018-01-23 05:00:00,5.774,7.6,1,23,2,23,5,1.0,0.0,3.977,4.7620000000000005
2018-01-23 06:00:00,5.291,7.0,1,23,2,23,6,1.0,0.0,3.614,4.386
2018-01-23 07:00:00,5.146,7.0,1,23,2,23,7,1.0,0.0,3.343,4.145
2018-01-23 08:00:00,5.231,7.0,1,23,2,23,8,1.0,0.0,3.274,4.0969999999999995
2018-01-23 09:00:00,5.237,7.6,1,23,2,23,9,1.0,0.0,3.372,4.227
2018-01-23 10:00:00,4.797,8.1,1,23,2,23,10,1.0,0.0,3.843,4.556
2018-01-23 11:00:00,4.664,8.1,1,23,2,23,11,1.0,0.0,3.488,6.189
2018-01-23 12:00:00,3.974,8.1,1,23,2,23,12,1.0,0.0,3.044,9.456
2018-01-23 13:00:00,2.789,8.7,1,23,2,23,13,1.0,0.0,2.301,3.778
2018-01-23 14:00:00,1.795,9.2,1,23,2,23,14,1.0,0.0,1.576,3.062
2018-01-23 15:00:00,1.351,9.2,1,23,2,23,15,1.0,0.0,1.155,2.871
2018-01-23 16:00:00,0.772,9.2,1,23,2,23,16,1.0,0.0,0.772,1.805
2018-01-23 17:00:00,0.676,7.6,1,23,2,23,17,1.0,0.0,0.676,1.093
2018-01-23 18:00:00,0.601,6.4,1,23,2,23,18,1.0,0.0,0.613,0.7
2018-01-23 19:00:00,0.5840000000000001,5.300000000000001,1,23,2,23,19,1.0,0.0,0.723,0.601
2018-01-23 20:00:00,1.85,4.199999999999999,1,23,2,23,20,1.0,0.0,1.834,1.104
2018-01-23 21:00:00,1.22,3.6999999999999993,1,23,2,23,21,1.0,0.0,1.133,0.995
2018-01-23 22:00:00,0.841,2.5999999999999996,1,23,2,23,22,1.0,0.0,0.921,0.8240000000000001
2018-01-23 23:00:00,0.717,2.0,1,23,2,23,23,1.0,0.0,0.72,0.571
2018-01-24 00:00:00,0.634,2.5999999999999996,1,24,3,24,0,1.0,0.0,0.46,1.094
2018-01-24 01:00:00,0.925,3.6999999999999993,1,24,3,24,1,1.0,0.0,0.627,1.636
2018-01-24 02:00:00,1.632,5.300000000000001,1,24,3,24,2,1.0,0.0,0.921,2.138
2018-01-24 03:00:00,2.217,5.300000000000001,1,24,3,24,3,1.0,0.0,1.19,2.624
2018-01-24 04:00:00,2.678,5.9,1,24,3,24,4,1.0,0.0,1.366,3.028
2018-01-24 05:00:00,5.641,7.0,1,24,3,24,5,1.0,0.0,3.687,5.774
2018-01-24 06:00:00,5.514,7.6,1,24,3,24,6,1.0,0.0,3.308,5.291
2018-01-24 07:00:00,5.505,8.7,1,24,3,24,7,1.0,0.0,3.14,5.146
2018-01-24 08:00:00,5.698,9.2,1,24,3,24,8,1.0,0.0,3.075,5.231
2018-01-24 09:00:00,5.884,10.3,1,24,3,24,9,1.0,0.0,3.104,5.237
2018-01-24 10:00:00,6.603,10.3,1,24,3,24,10,1.0,0.0,3.524,4.797
2018-01-24 11:00:00,6.129,10.9,1,24,3,24,11,1.0,0.0,3.375,4.664
2018-01-24 12:00:00,5.578,10.9,1,24,3,24,12,1.0,0.0,3.347,3.974
2018-01-24 13:00:00,4.484999999999999,10.9,1,24,3,24,13,1.0,0.0,3.079,2.789
2018-01-24 14:00:00,3.332,11.4,1,24,3,24,14,1.0,0.0,2.5229999999999997,1.795
2018-01-24 15:00:00,2.652,11.4,1,24,3,24,15,1.0,0.0,2.168,1.351
2018-01-24 16:00:00,1.705,10.3,1,24,3,24,16,1.0,0.0,1.135,0.772
2018-01-24 17:00:00,1.427,8.7,1,24,3,24,17,1.0,0.0,0.728,0.676
2018-01-24 18:00:00,1.376,7.6,1,24,3,24,18,1.0,0.0,0.66,0.601
2018-01-24 19:00:00,1.41,5.300000000000001,1,24,3,24,19,1.0,0.0,0.7889999999999999,0.5840000000000001
2018-01-24 20:00:00,0.596,2.5999999999999996,1,24,3,24,20,1.0,0.0,2.281,1.85
2018-01-24 21:00:00,0.714,1.4000000000000004,1,24,3,24,21,1.0,0.0,1.436,1.22
2018-01-24 22:00:00,1.326,1.4000000000000004,1,24,3,24,22,1.0,0.0,1.168,0.841
2018-01-24 23:00:00,1.655,2.5999999999999996,1,24,3,24,23,1.0,0.0,0.861,0.717
2018-01-25 00:00:00,1.895,5.300000000000001,1,25,4,25,0,1.0,0.0,0.629,0.634
2018-01-25 01:00:00,2.125,5.9,1,25,4,25,1,1.0,0.0,0.53,0.925
2018-01-25 02:00:00,2.325,5.9,1,25,4,25,2,1.0,0.0,0.473,1.632
2018-01-25 03:00:00,2.588,6.4,1,25,4,25,3,1.0,0.0,0.59,2.217
2018-01-25 04:00:00,2.86,6.4,1,25,4,25,4,1.0,0.0,1.319,2.678
2018-01-25 05:00:00,5.611,7.0,1,25,4,25,5,1.0,0.0,3.927,5.641
2018-01-25 06:00:00,5.252,5.300000000000001,1,25,4,25,6,1.0,0.0,3.72,5.514
2018-01-25 07:00:00,5.203,7.0,1,25,4,25,7,1.0,0.0,3.518,5.505
2018-01-25 08:00:00,5.393000000000001,7.6,1,25,4,25,8,1.0,0.0,3.52,5.698
2018-01-25 09:00:00,5.651,9.2,1,25,4,25,9,1.0,0.0,3.6,5.884
2018-01-25 10:00:00,6.327,9.2,1,25,4,25,10,1.0,0.0,4.1579999999999995,6.603
2018-01-25 11:00:00,5.434,8.7,1,25,4,25,11,1.0,0.0,3.925,6.129
2018-01-25 12:00:00,4.291,8.7,1,25,4,25,12,1.0,0.0,3.739,5.578
2018-01-25 13:00:00,3.129,9.8,1,25,4,25,13,1.0,0.0,3.125,4.484999999999999
2018-01-25 14:00:00,2.272,10.9,1,25,4,25,14,1.0,0.0,2.278,3.332
2018-01-25 15:00:00,2.2070000000000003,10.9,1,25,4,25,15,1.0,0.0,1.695,2.652
2018-01-25 16:00:00,1.458,10.9,1,25,4,25,16,1.0,0.0,0.919,1.705
2018-01-25 17:00:00,0.969,9.2,1,25,4,25,17,1.0,0.0,0.676,1.427
2018-01-25 18:00:00,0.6629999999999999,7.0,1,25,4,25,18,1.0,0.0,0.673,1.376
2018-01-25 19:00:00,0.485,5.9,1,25,4,25,19,1.0,0.0,0.882,1.41
2018-01-25 20:00:00,0.944,5.300000000000001,1,25,4,25,20,1.0,0.0,0.825,0.596
2018-01-25 21:00:00,0.749,4.199999999999999,1,25,4,25,21,1.0,0.0,0.782,0.714
2018-01-25 22:00:00,0.864,4.199999999999999,1,25,4,25,22,1.0,0.0,0.892,1.326
2018-01-25 23:00:00,1.326,3.6999999999999993,1,25,4,25,23,1.0,0.0,5.399,1.655
2018-01-26 00:00:00,1.798,4.800000000000001,1,26,5,26,0,0.0,1.0,3.614,1.85
2018-01-26 01:00:00,2.307,5.9,1,26,5,26,1,0.0,1.0,1.324,2.336
2018-01-26 02:00:00,2.842,6.4,1,26,5,26,2,0.0,1.0,1.528,2.69
2018-01-26 03:00:00,3.267,7.6,1,26,5,26,3,0.0,1.0,1.748,3.063
2018-01-26 04:00:00,3.526,8.7,1,26,5,26,4,0.0,1.0,1.927,3.381
2018-01-26 05:00:00,6.27,9.2,1,26,5,26,5,0.0,1.0,4.477,6.266
2018-01-26 06:00:00,5.881,9.2,1,26,5,26,6,0.0,1.0,4.154,5.87
2018-01-26 07:00:00,5.723,9.2,1,26,5,26,7,0.0,1.0,3.969,5.807
2018-01-26 08:00:00,5.77,10.9,1,26,5,26,8,0.0,1.0,4.114,5.952
2018-01-26 09:00:00,5.9030000000000005,10.3,1,26,5,26,9,0.0,1.0,4.427,6.309
2018-01-26 10:00:00,6.131,10.3,1,26,5,26,10,0.0,1.0,5.092,7.122
2018-01-26 11:00:00,4.812,10.9,1,26,5,26,11,0.0,1.0,4.413,5.707
2018-01-26 12:00:00,8.257,10.9,1,26,5,26,12,0.0,1.0,3.283,3.983
2018-01-26 13:00:00,2.431,10.3,1,26,5,26,13,0.0,1.0,2.186,2.787
2018-01-26 14:00:00,1.403,10.9,1,26,5,26,14,0.0,1.0,1.298,1.845
2018-01-26 15:00:00,1.1949999999999998,11.4,1,26,5,26,15,0.0,1.0,1.093,1.569
2018-01-26 16:00:00,0.892,10.9,1,26,5,26,16,0.0,1.0,0.795,0.936
2018-01-26 17:00:00,0.798,8.7,1,26,5,26,17,0.0,1.0,0.748,0.873
2018-01-26 18:00:00,0.792,7.0,1,26,5,26,18,0.0,1.0,0.6629999999999999,0.8
2018-01-26 19:00:00,0.688,5.300000000000001,1,26,5,26,19,0.0,1.0,0.582,0.688
2018-01-26 20:00:00,1.445,4.800000000000001,1,26,5,26,20,0.0,1.0,1.037,1.432
2018-01-26 21:00:00,1.009,4.199999999999999,1,26,5,26,21,0.0,1.0,0.749,1.014
2018-01-26 22:00:00,0.788,3.6999999999999993,1,26,5,26,22,0.0,1.0,0.854,0.599
2018-01-26 23:00:00,0.882,4.800000000000001,1,26,5,26,23,0.0,1.0,1.371,0.839
2018-01-27 00:00:00,1.476,5.300000000000001,1,27,6,27,0,0.0,1.0,1.85,1.798
2018-01-27 01:00:00,2.0380000000000003,5.300000000000001,1,27,6,27,1,0.0,1.0,2.336,2.307
2018-01-27 02:00:00,2.463,6.4,1,27,6,27,2,0.0,1.0,2.69,2.842
2018-01-27 03:00:00,2.998,7.0,1,27,6,27,3,0.0,1.0,3.063,3.267
2018-01-27 04:00:00,3.449,7.0,1,27,6,27,4,0.0,1.0,3.381,3.526
2018-01-27 05:00:00,6.456,8.1,1,27,6,27,5,0.0,1.0,6.266,6.27
2018-01-27 06:00:00,6.18,9.2,1,27,6,27,6,0.0,1.0,5.87,5.881
2018-01-27 07:00:00,6.079,10.3,1,27,6,27,7,0.0,1.0,5.807,5.723
2018-01-27 08:00:00,6.161,10.9,1,27,6,27,8,0.0,1.0,5.952,5.77
2018-01-27 09:00:00,6.332,10.9,1,27,6,27,9,0.0,1.0,6.309,5.9030000000000005
2018-01-27 10:00:00,7.201,10.9,1,27,6,27,10,0.0,1.0,7.122,6.131
2018-01-27 11:00:00,6.136,11.4,1,27,6,27,11,0.0,1.0,5.707,4.812
2018-01-27 12:00:00,4.7010000000000005,12.0,1,27,6,27,12,0.0,1.0,3.983,8.257
2018-01-27 13:00:00,3.182,13.1,1,27,6,27,13,0.0,1.0,2.787,2.431
2018-01-27 14:00:00,1.835,12.0,1,27,6,27,14,0.0,1.0,1.845,1.403
2018-01-27 15:00:00,1.188,12.6,1,27,6,27,15,0.0,1.0,1.569,1.1949999999999998
2018-01-27 16:00:00,0.864,12.0,1,27,6,27,16,0.0,1.0,0.936,0.892
2018-01-27 17:00:00,0.772,8.7,1,27,6,27,17,0.0,1.0,0.873,0.798
2018-01-27 18:00:00,0.688,6.4,1,27,6,27,18,0.0,1.0,0.8,0.792
2018-01-27 19:00:00,0.572,5.300000000000001,1,27,6,27,19,0.0,1.0,0.688,0.688
2018-01-27 20:00:00,1.433,4.199999999999999,1,27,6,27,20,0.0,1.0,1.432,1.445
2018-01-27 21:00:00,1.069,2.5999999999999996,1,27,6,27,21,0.0,1.0,1.014,1.009
2018-01-27 22:00:00,0.779,2.5999999999999996,1,27,6,27,22,0.0,1.0,0.599,0.788
2018-01-27 23:00:00,0.718,0.8999999999999986,1,27,6,27,23,0.0,1.0,0.839,0.882
2018-01-28 00:00:00,0.615,1.4000000000000004,1,28,0,28,0,1.0,0.0,1.382,1.895
2018-01-28 01:00:00,0.88,2.5999999999999996,1,28,0,28,1,1.0,0.0,2.115,2.125
2018-01-28 02:00:00,1.296,3.0999999999999996,1,28,0,28,2,1.0,0.0,2.8,2.325
2018-01-28 03:00:00,1.913,3.6999999999999993,1,28,0,28,3,1.0,0.0,3.343,2.588
2018-01-28 04:00:00,2.426,4.199999999999999,1,28,0,28,4,1.0,0.0,3.777,2.86
2018-01-28 05:00:00,5.305,5.300000000000001,1,28,0,28,5,1.0,0.0,6.897,5.611
2018-01-28 06:00:00,5.239,5.300000000000001,1,28,0,28,6,1.0,0.0,6.6979999999999995,5.252
2018-01-28 07:00:00,5.3100000000000005,5.9,1,28,0,28,7,1.0,0.0,6.693,5.203
2018-01-28 08:00:00,5.4510000000000005,6.4,1,28,0,28,8,1.0,0.0,6.786,5.393000000000001
2018-01-28 09:00:00,5.6240000000000006,5.9,1,28,0,28,9,1.0,0.0,6.934,5.651
2018-01-28 10:00:00,6.18,5.9,1,28,0,28,10,1.0,0.0,7.652,6.327
2018-01-28 11:00:00,4.735,5.9,1,28,0,28,11,1.0,0.0,6.401,5.434
2018-01-28 12:00:00,3.197,6.4,1,28,0,28,12,1.0,0.0,5.084,4.291
2018-01-28 13:00:00,1.767,5.9,1,28,0,28,13,1.0,0.0,3.5439999999999996,3.129
2018-01-28 14:00:00,1.06,6.4,1,28,0,28,14,1.0,0.0,2.261,2.272
2018-01-28 15:00:00,1.14,6.4,1,28,0,28,15,1.0,0.0,1.785,2.2070000000000003
2018-01-28 16:00:00,1.071,6.4,1,28,0,28,16,1.0,0.0,0.912,1.458
2018-01-28 17:00:00,0.946,4.199999999999999,1,28,0,28,17,1.0,0.0,0.772,0.969
2018-01-28 18:00:00,1.272,2.5999999999999996,1,28,0,28,18,1.0,0.0,0.792,0.6629999999999999
2018-01-28 19:00:00,3.981,1.4000000000000004,1,28,0,28,19,1.0,0.0,0.6299999999999999,0.485
2018-01-28 20:00:00,5.892,0.8999999999999986,1,28,0,28,20,1.0,0.0,1.418,0.944
2018-01-28 21:00:00,1.811,0.8000000000000007,1,28,0,28,21,1.0,0.0,1.252,0.749
2018-01-28 22:00:00,1.335,1.3000000000000007,1,28,0,28,22,1.0,0.0,0.855,0.864
2018-01-28 23:00:00,0.8939999999999999,3.0,1,28,0,28,23,1.0,0.0,0.667,1.326
2018-01-29 00:00:00,0.739,2.3999999999999986,1,29,1,29,0,1.0,0.0,0.845,0.615
2018-01-29 01:00:00,0.44,0.3000000000000007,1,29,1,29,1,1.0,0.0,1.1760000000000002,0.88
2018-01-29 02:00:00,0.544,1.4000000000000004,1,29,1,29,2,1.0,0.0,1.583,1.296
2018-01-29 03:00:00,0.936,2.0,1,29,1,29,3,1.0,0.0,1.874,1.913
2018-01-29 04:00:00,1.41,2.5999999999999996,1,29,1,29,4,1.0,0.0,2.136,2.426
2018-01-29 05:00:00,4.288,3.6999999999999993,1,29,1,29,5,1.0,0.0,4.7620000000000005,5.305
2018-01-29 06:00:00,4.424,4.800000000000001,1,29,1,29,6,1.0,0.0,4.386,5.239
2018-01-29 07:00:00,4.398000000000001,5.9,1,29,1,29,7,1.0,0.0,4.145,5.3100000000000005
2018-01-29 08:00:00,4.555,5.300000000000001,1,29,1,29,8,1.0,0.0,4.0969999999999995,5.4510000000000005
2018-01-29 09:00:00,4.821,8.1,1,29,1,29,9,1.0,0.0,4.227,5.6240000000000006
2018-01-29 10:00:00,5.670999999999999,7.6,1,29,1,29,10,1.0,0.0,4.556,6.18
2018-01-29 11:00:00,5.259,8.7,1,29,1,29,11,1.0,0.0,6.189,4.735
2018-01-29 12:00:00,4.62,8.7,1,29,1,29,12,1.0,0.0,9.456,3.197
2018-01-29 13:00:00,3.702,9.2,1,29,1,29,13,1.0,0.0,3.778,1.767
2018-01-29 14:00:00,2.855,8.7,1,29,1,29,14,1.0,0.0,3.062,1.06
2018-01-29 15:00:00,2.4290000000000003,9.2,1,29,1,29,15,1.0,0.0,2.871,1.14
2018-01-29 16:00:00,1.418,8.1,1,29,1,29,16,1.0,0.0,1.805,1.071
2018-01-29 17:00:00,0.7929999999999999,6.4,1,29,1,29,17,1.0,0.0,1.093,0.946
2018-01-29 18:00:00,0.588,5.300000000000001,1,29,1,29,18,1.0,0.0,0.7,1.272
2018-01-29 19:00:00,0.514,4.800000000000001,1,29,1,29,19,1.0,0.0,0.601,3.981
2018-01-29 20:00:00,1.116,3.0999999999999996,1,29,1,29,20,1.0,0.0,1.104,5.892
2018-01-29 21:00:00,0.874,2.0,1,29,1,29,21,1.0,0.0,0.995,1.811
2018-01-29 22:00:00,0.73,1.4000000000000004,1,29,1,29,22,1.0,0.0,0.8240000000000001,1.335
2018-01-29 23:00:00,0.778,1.4000000000000004,1,29,1,29,23,1.0,0.0,0.571,0.8939999999999999
2018-01-30 00:00:00,0.5329999999999999,0.3000000000000007,1,30,2,30,0,1.0,0.0,1.094,0.739
2018-01-30 01:00:00,0.8280000000000001,2.0,1,30,2,30,1,1.0,0.0,1.636,0.44
2018-01-30 02:00:00,1.32,3.0999999999999996,1,30,2,30,2,1.0,0.0,2.138,0.544
2018-01-30 03:00:00,1.763,3.6999999999999993,1,30,2,30,3,1.0,0.0,2.624,0.936
2018-01-30 04:00:00,2.23,4.199999999999999,1,30,2,30,4,1.0,0.0,3.028,1.41
2018-01-30 05:00:00,5.08,4.800000000000001,1,30,2,30,5,1.0,0.0,5.774,4.288
2018-01-30 06:00:00,4.861,5.9,1,30,2,30,6,1.0,0.0,5.291,4.424
2018-01-30 07:00:00,4.724,6.4,1,30,2,30,7,1.0,0.0,5.146,4.398000000000001
2018-01-30 08:00:00,4.864,6.4,1,30,2,30,8,1.0,0.0,5.231,4.555
2018-01-30 09:00:00,5.087,7.0,1,30,2,30,9,1.0,0.0,5.237,4.821
2018-01-30 10:00:00,5.655,8.1,1,30,2,30,10,1.0,0.0,4.797,5.670999999999999
2018-01-30 11:00:00,4.609999999999999,8.1,1,30,2,30,11,1.0,0.0,4.664,5.259
2018-01-30 12:00:00,3.432,8.1,1,30,2,30,12,1.0,0.0,3.974,4.62
2018-01-30 13:00:00,2.15,8.1,1,30,2,30,13,1.0,0.0,2.789,3.702
2018-01-30 14:00:00,1.13,8.1,1,30,2,30,14,1.0,0.0,1.795,2.855
2018-01-30 15:00:00,0.992,9.2,1,30,2,30,15,1.0,0.0,1.351,2.4290000000000003
2018-01-30 16:00:00,0.772,9.2,1,30,2,30,16,1.0,0.0,0.772,1.418
2018-01-30 17:00:00,0.7210000000000001,6.4,1,30,2,30,17,1.0,0.0,0.676,0.7929999999999999
2018-01-30 18:00:00,0.8069999999999999,4.800000000000001,1,30,2,30,18,1.0,0.0,0.601,0.588
2018-01-30 19:00:00,0.76,3.0999999999999996,1,30,2,30,19,1.0,0.0,0.5840000000000001,0.514
2018-01-30 20:00:00,2.14,1.4000000000000004,1,30,2,30,20,1.0,0.0,1.85,1.116
2018-01-30 21:00:00,1.571,0.3000000000000007,1,30,2,30,21,1.0,0.0,1.22,0.874
2018-01-30 22:00:00,1.341,0.8000000000000007,1,30,2,30,22,1.0,0.0,0.841,0.73
2018-01-30 23:00:00,1.018,2.3999999999999986,1,30,2,30,23,1.0,0.0,0.717,0.778
2018-01-31 00:00:00,0.756,0.1999999999999993,1,31,3,31,0,1.0,0.0,0.634,0.5329999999999999
2018-01-31 01:00:00,0.5549999999999999,0.3000000000000007,1,31,3,31,1,1.0,0.0,0.925,0.8280000000000001
2018-01-31 02:00:00,0.5,1.4000000000000004,1,31,3,31,2,1.0,0.0,1.632,1.32
